Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
1258,01/26/25 12:20:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.8,8.8,8.0,6.8,0.063,4.3,9.1,0.214,0.041,0.094,5.6,5.8,0.095,0.373,7.0,0.435,6.6,4.5,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.3,6.8,4.1,0.267,0.369,5.0,5.3
1259,01/26/25 12:25:00,0.143,0.111,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.8,0.055,6.1,4.8,8.8,8.0,6.8,0.063,4.3,9.1,0.214,0.041,0.094,5.6,5.8,0.094,0.373,7.0,0.435,6.5,4.5,0.318,5.8,0.380,5.3,4.0,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1260,01/26/25 12:30:00,0.143,0.111,5.3,6.5,0.4,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.8,0.055,6.1,4.8,8.8,8.0,6.8,0.063,4.3,9.1,0.214,0.042,0.094,5.6,5.8,0.095,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.3,6.8,4.1,0.267,0.369,5.0,5.3
1261,01/26/25 12:35:00,0.143,0.111,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.8,8.9,8.0,6.8,0.063,4.3,9.1,0.214,0.042,0.094,5.6,5.8,0.095,0.373,7.0,0.435,6.6,4.5,0.317,5.8,0.380,5.3,4.0,6.0,0.452,6.0,0.280,6.1,3.3,6.8,4.1,0.267,0.369,5.0,5.3
1262,01/26/25 12:40:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.8,8.8,8.0,6.8,0.063,4.1,9.1,0.214,0.042,0.094,5.6,5.8,0.095,0.373,7.0,0.435,6.6,4.3,0.318,5.8,0.382,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.3,6.6,4.1,0.267,0.370,4.8,5.3
1263,01/26/25 12:45:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.8,8.8,8.0,6.8,0.063,4.3,9.1,0.214,0.042,0.094,5.6,5.8,0.095,0.373,7.0,0.435,6.6,4.5,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.3,6.8,4.1,0.267,0.370,5.0,5.3
1264,01/26/25 12:50:00,0.143,0.112,5.3,6.4,0.4,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.8,8.8,8.0,6.8,0.063,4.1,9.1,0.214,0.042,0.094,5.6,5.8,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.382,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1265,01/26/25 12:55:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.8,0.055,6.1,4.8,8.8,8.0,6.8,0.063,4.1,9.1,0.214,0.042,0.094,5.5,5.8,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.382,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.370,5.0,5.3
1266,01/26/25 13:00:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.6,3.8,0.055,6.1,4.8,8.8,8.0,6.8,0.063,4.1,9.1,0.214,0.041,0.094,5.5,5.8,0.094,0.373,7.0,0.435,6.6,4.3,0.318,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1267,01/26/25 13:05:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.8,0.055,6.1,4.6,8.8,8.0,6.8,0.063,4.1,9.1,0.214,0.041,0.094,5.5,5.8,0.095,0.373,7.0,0.435,6.6,4.3,0.318,5.8,0.380,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1268,01/26/25 13:10:00,0.143,0.111,5.3,6.4,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.6,8.8,8.0,6.8,0.063,4.1,9.1,0.214,0.041,0.094,5.5,5.8,0.095,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1269,01/26/25 13:15:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.8,0.055,6.1,4.6,8.8,8.0,6.8,0.063,4.1,9.1,0.214,0.042,0.094,5.5,5.8,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1270,01/26/25 13:20:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.1,9.1,0.214,0.041,0.094,5.5,5.6,0.094,0.373,7.0,0.435,6.5,4.3,0.317,5.8,0.380,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1271,01/26/25 13:25:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.1,9.1,0.214,0.042,0.094,5.5,5.6,0.095,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1272,01/26/25 13:30:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.6,3.6,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.1,9.1,0.214,0.041,0.094,5.5,5.6,0.095,0.373,7.0,0.435,6.5,4.3,0.317,5.8,0.380,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.3,6.8,4.1,0.267,0.369,5.0,5.3
1273,01/26/25 13:35:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.8,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.1,9.1,0.214,0.041,0.094,5.5,5.6,0.094,0.373,7.0,0.435,6.6,4.3,0.318,5.8,0.380,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.8,4.1,0.267,0.369,5.0,5.3
1274,01/26/25 13:40:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.6,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.1,9.1,0.214,0.042,0.094,5.5,5.6,0.094,0.373,7.0,0.435,6.5,4.3,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1275,01/26/25 13:45:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.6,8.8,7.9,6.6,0.063,4.0,9.1,0.214,0.041,0.094,5.5,5.6,0.095,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1276,01/26/25 13:50:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.8,0.055,6.1,4.6,8.8,8.0,6.8,0.063,4.0,9.1,0.214,0.042,0.094,5.5,5.6,0.094,0.373,7.0,0.435,6.5,4.3,0.317,5.8,0.380,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,4.8,5.3
1277,01/26/25 13:55:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.6,3.6,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.1,9.1,0.214,0.042,0.094,5.5,5.6,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.8,4.1,0.267,0.369,5.0,5.3
1278,01/26/25 14:00:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.6,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.0,9.1,0.214,0.042,0.094,5.5,5.6,0.094,0.373,7.0,0.435,6.5,4.3,0.317,6.0,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1279,01/26/25 14:05:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.6,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.0,9.1,0.214,0.042,0.094,5.5,5.6,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.3,3.7,6.0,0.452,6.0,0.280,6.1,3.2,6.8,4.1,0.267,0.370,5.0,5.3
1280,01/26/25 14:10:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.6,0.055,6.1,4.5,8.8,8.0,6.6,0.063,4.0,9.1,0.214,0.041,0.094,5.4,5.6,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.8,4.1,0.267,0.369,5.0,5.3
1281,01/26/25 14:15:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.6,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.0,9.1,0.214,0.041,0.094,5.4,5.6,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.2,6.8,4.1,0.267,0.369,5.0,5.3
1282,01/26/25 14:20:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.6,0.055,6.1,4.6,8.8,8.0,6.6,0.063,4.0,9.1,0.214,0.041,0.094,5.4,5.6,0.094,0.373,7.0,0.435,6.5,4.3,0.317,5.8,0.382,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.0,0.267,0.369,4.8,5.3
1283,01/26/25 14:25:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.6,0.055,6.1,4.5,8.8,8.0,6.6,0.063,4.0,9.1,0.214,0.041,0.094,5.4,5.6,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1284,01/26/25 14:30:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.6,0.055,6.1,4.5,8.8,7.9,6.6,0.063,4.0,9.1,0.214,0.042,0.094,5.4,5.6,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.382,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.0,0.267,0.370,4.8,5.3
1285,01/26/25 14:35:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.6,0.055,6.1,4.5,8.8,8.0,6.6,0.063,4.0,9.1,0.214,0.042,0.094,5.4,5.6,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.0,0.267,0.370,5.0,5.3
1286,01/26/25 14:40:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.6,0.055,6.1,4.5,8.9,7.9,6.5,0.063,4.0,9.1,0.214,0.041,0.094,5.4,5.6,0.094,0.373,7.0,0.435,6.5,4.2,0.317,5.8,0.380,5.3,3.8,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.370,4.8,5.3
1287,01/26/25 14:45:00,0.144,0.112,5.3,6.4,0.3,0.000,0.000,3.8,1.4,2.5,0.155,0.034,6.9,6.6,3.6,0.055,6.0,4.5,8.8,8.0,6.6,0.063,4.0,9.1,0.214,0.042,0.094,5.4,5.6,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.2,6.6,4.0,0.267,0.369,5.0,5.3
1288,01/26/25 14:50:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.1,4.5,8.8,8.0,6.5,0.063,3.9,9.1,0.214,0.041,0.094,5.4,5.5,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.3,3.7,6.0,0.452,6.0,0.280,6.1,3.1,6.6,4.0,0.267,0.369,5.0,5.3
1289,01/26/25 14:55:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.1,4.5,8.8,7.9,6.6,0.063,4.0,9.1,0.214,0.041,0.094,5.4,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.0,0.267,0.370,5.0,5.3
1290,01/26/25 15:00:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.0,4.5,8.8,7.9,6.5,0.063,4.0,9.1,0.214,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.1,0.452,6.0,0.280,6.1,3.2,6.6,4.1,0.267,0.369,5.0,5.3
1291,01/26/25 15:05:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.0,4.5,8.8,7.9,6.5,0.063,4.0,9.1,0.214,0.041,0.094,5.4,5.6,0.095,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.382,5.2,3.7,6.1,0.452,6.0,0.280,6.1,3.1,6.6,4.0,0.267,0.369,5.0,5.3
1292,01/26/25 15:10:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.5,0.055,6.1,4.5,8.8,7.9,6.5,0.063,4.0,9.1,0.214,0.042,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.8,4.0,0.267,0.370,4.8,5.3
1293,01/26/25 15:15:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.1,4.5,8.8,7.9,6.5,0.063,4.0,9.1,0.214,0.042,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.1,6.8,4.0,0.267,0.370,5.0,5.3
1294,01/26/25 15:20:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.5,0.055,6.0,4.5,8.8,8.0,6.5,0.063,3.9,9.1,0.214,0.042,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.5,4.2,0.317,5.8,0.380,5.3,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.8,4.0,0.267,0.369,5.0,5.3
1295,01/26/25 15:25:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.5,0.055,6.0,4.4,8.8,7.9,6.5,0.063,3.9,9.1,0.214,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.6,4.1,0.267,0.370,4.8,5.3
1296,01/26/25 15:30:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.1,4.4,8.8,7.9,6.5,0.063,4.0,9.1,0.214,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.5,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.1,6.6,4.0,0.267,0.369,4.8,5.3
1297,01/26/25 15:35:00,0.143,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.0,4.5,8.8,7.9,6.5,0.063,3.9,9.1,0.214,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.1,6.6,4.0,0.267,0.369,4.8,5.3
1298,01/26/25 15:40:00,0.144,0.112,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.5,0.056,6.0,4.4,8.8,7.9,6.5,0.063,3.9,9.1,0.214,0.042,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.1,6.8,4.0,0.267,0.370,4.8,5.3
1299,01/26/25 15:45:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.056,6.0,4.4,8.8,8.0,6.5,0.063,3.9,9.1,0.214,0.042,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.2,6.6,4.0,0.267,0.369,4.8,5.3
1300,01/26/25 15:50:00,0.143,0.112,5.3,6.4,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.056,6.0,4.4,8.8,7.9,6.5,0.063,3.9,9.1,0.214,0.041,0.094,5.3,5.5,0.095,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.6,4.0,0.267,0.370,4.8,5.3
1301,01/26/25 15:55:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.4,0.055,6.0,4.4,8.8,7.9,6.5,0.063,3.9,9.0,0.215,0.042,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.1,6.6,4.0,0.267,0.370,4.8,5.3
1302,01/26/25 16:00:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.1,4.4,8.8,7.9,6.5,0.063,3.9,9.1,0.214,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.3,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.1,6.6,4.0,0.267,0.370,4.8,5.3
1303,01/26/25 16:05:00,0.143,0.111,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.056,6.0,4.5,8.8,7.9,6.4,0.063,3.9,9.1,0.215,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.382,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.8,4.0,0.267,0.369,4.8,5.3
1304,01/26/25 16:10:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.6,3.5,0.055,6.0,4.4,8.8,7.9,6.5,0.063,3.9,9.1,0.215,0.041,0.094,5.3,5.5,0.095,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.450,6.0,0.279,6.1,3.1,6.8,4.0,0.267,0.369,4.8,5.3
1305,01/26/25 16:15:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.8,1.4,2.5,0.155,0.034,7.0,6.6,3.5,0.056,6.0,4.4,8.8,7.9,6.5,0.063,3.9,9.1,0.215,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.382,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.8,4.0,0.267,0.370,4.8,5.3
1306,01/26/25 16:20:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.055,6.0,4.4,8.8,7.9,6.4,0.063,3.8,9.1,0.214,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.280,6.1,3.1,6.8,4.0,0.267,0.369,4.8,5.3
1307,01/26/25 16:25:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.056,6.0,4.4,8.8,7.9,6.5,0.063,3.9,9.1,0.214,0.041,0.094,5.3,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.382,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.6,4.0,0.267,0.369,4.8,5.3
1308,01/26/25 16:30:00,0.143,0.111,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.5,0.056,6.0,4.4,8.8,7.9,6.4,0.063,3.9,9.1,0.214,0.041,0.094,5.1,5.5,0.094,0.373,7.0,0.435,6.5,4.2,0.317,5.8,0.380,5.2,3.7,6.1,0.452,6.0,0.279,6.1,3.1,6.8,4.0,0.267,0.369,4.8,5.3
1309,01/26/25 16:35:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.5,0.056,6.0,4.4,8.8,7.9,6.4,0.063,3.8,9.1,0.214,0.041,0.094,5.1,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.382,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.6,3.8,0.267,0.369,4.8,5.3
1310,01/26/25 16:40:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.155,0.034,6.9,6.8,3.4,0.056,6.0,4.4,8.8,7.9,6.4,0.063,3.8,9.1,0.215,0.041,0.094,5.1,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.8,4.0,0.267,0.369,4.8,5.3
1311,01/26/25 16:45:00,0.143,0.111,5.3,6.4,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.6,3.4,0.056,6.0,4.4,8.8,7.9,6.4,0.063,3.9,9.1,0.214,0.042,0.094,5.1,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.6,4.0,0.267,0.369,4.8,5.3
1312,01/26/25 16:50:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.155,0.034,6.9,6.8,3.5,0.056,6.0,4.4,8.8,7.9,6.4,0.063,3.8,9.1,0.214,0.041,0.094,5.1,5.5,0.094,0.373,7.0,0.435,6.6,4.2,0.317,5.8,0.380,5.2,3.7,6.0,0.452,6.0,0.279,6.1,3.1,6.8,4.0,0.267,0.370,4.8,5.3
