Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
367,01/17/25 09:50:00,0.134,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.9,3.0,0.163,0.042,7.3,6.8,2.5,0.065,6.0,4.4,8.9,7.9,6.8,0.066,3.9,9.4,0.210,0.047,0.097,5.6,5.6,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,3.0,7.3,3.8,0.271,0.377,4.8,5.5
368,01/17/25 09:55:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.042,7.3,6.8,2.5,0.066,6.0,4.4,8.9,7.9,6.8,0.066,4.0,9.4,0.210,0.047,0.097,5.6,5.6,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,3.0,7.3,3.8,0.271,0.375,4.8,5.5
369,01/17/25 10:00:00,0.135,0.104,6.1,7.3,0.4,0.000,0.000,4.4,1.9,3.0,0.163,0.042,7.3,6.8,2.5,0.065,6.0,4.3,8.9,7.9,6.8,0.066,3.9,9.3,0.210,0.047,0.097,5.6,5.6,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.6,3.0,7.3,3.8,0.271,0.377,4.8,5.5
370,01/17/25 10:05:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.042,7.3,6.8,2.4,0.066,6.0,4.3,8.9,7.9,6.8,0.066,3.9,9.4,0.210,0.047,0.097,5.5,5.6,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.8,0.271,0.377,4.8,5.5
371,01/17/25 10:10:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.042,7.3,6.8,2.4,0.066,6.0,4.3,8.9,7.9,6.8,0.066,3.8,9.4,0.210,0.047,0.097,5.6,5.6,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.380,4.7,2.7,6.1,0.460,6.3,0.279,6.5,3.0,7.3,3.8,0.271,0.377,4.8,5.5
372,01/17/25 10:15:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.042,7.1,6.8,2.4,0.065,6.0,4.3,8.9,8.0,6.8,0.066,3.8,9.4,0.210,0.047,0.097,5.5,5.6,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,3.0,7.1,3.7,0.271,0.377,4.7,5.3
373,01/17/25 10:20:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.042,7.3,6.8,2.4,0.066,6.1,4.3,8.9,7.9,6.8,0.066,3.8,9.4,0.210,0.047,0.097,5.5,5.6,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.380,4.7,2.7,6.1,0.460,6.3,0.279,6.5,3.0,7.3,3.8,0.271,0.377,4.7,5.5
374,01/17/25 10:25:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.042,7.3,6.8,2.4,0.066,6.1,4.3,8.9,7.9,6.6,0.066,3.8,9.4,0.210,0.047,0.097,5.5,5.6,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.8,0.271,0.377,4.8,5.3
375,01/17/25 10:30:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.042,7.1,6.8,2.3,0.065,6.0,4.1,8.8,7.9,6.8,0.066,3.8,9.4,0.210,0.047,0.097,5.5,5.5,0.099,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.1,3.7,0.271,0.377,4.8,5.3
376,01/17/25 10:35:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.9,3.0,0.163,0.042,7.1,6.8,2.3,0.066,6.0,4.1,8.9,8.0,6.8,0.066,3.8,9.4,0.210,0.047,0.097,5.5,5.5,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.380,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.1,3.8,0.271,0.377,4.8,5.5
377,01/17/25 10:40:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.042,7.3,6.8,2.3,0.066,6.0,4.1,8.9,8.0,6.8,0.066,3.8,9.4,0.210,0.047,0.097,5.5,5.5,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,3.0,7.1,3.8,0.271,0.377,4.7,5.3
378,01/17/25 10:45:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.9,3.0,0.163,0.042,7.3,6.8,2.3,0.066,6.0,4.0,8.9,7.9,6.6,0.066,3.6,9.4,0.210,0.047,0.097,5.4,5.5,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.8,0.271,0.375,4.7,5.3
379,01/17/25 10:50:00,0.134,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.042,7.3,6.8,2.1,0.065,6.0,4.0,8.9,7.9,6.6,0.066,3.6,9.4,0.210,0.047,0.097,5.4,5.5,0.100,0.371,7.5,0.437,7.0,3.6,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.6,2.8,7.1,3.8,0.271,0.375,4.7,5.3
380,01/17/25 10:55:00,0.135,0.104,6.0,7.4,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.042,7.3,6.8,2.1,0.066,6.0,4.0,8.9,7.9,6.6,0.066,3.6,9.4,0.210,0.047,0.097,5.4,5.5,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.5,2.8,7.1,3.8,0.271,0.377,4.7,5.3
381,01/17/25 11:00:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.042,7.1,6.8,2.1,0.065,6.0,4.0,8.9,8.0,6.6,0.066,3.6,9.3,0.210,0.047,0.097,5.4,5.5,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.1,3.8,0.271,0.377,4.8,5.3
382,01/17/25 11:05:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.9,3.0,0.163,0.042,7.3,6.8,2.1,0.065,6.0,4.0,8.9,7.9,6.6,0.066,3.6,9.4,0.210,0.047,0.097,5.4,5.4,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.8,0.271,0.377,4.7,5.5
383,01/17/25 11:10:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.9,3.0,0.163,0.042,7.1,6.8,2.0,0.065,6.0,4.0,8.9,7.9,6.6,0.066,3.5,9.4,0.210,0.047,0.097,5.4,5.5,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.8,0.271,0.377,4.8,5.3
384,01/17/25 11:15:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.042,7.3,6.8,2.0,0.066,6.0,4.0,8.9,7.9,6.6,0.066,3.5,9.4,0.210,0.047,0.097,5.4,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.1,3.7,0.271,0.377,4.8,5.5
385,01/17/25 11:20:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.042,7.3,6.8,2.0,0.066,6.0,3.9,8.9,7.9,6.6,0.066,3.5,9.4,0.210,0.047,0.097,5.4,5.4,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.8,0.271,0.375,4.8,5.5
386,01/17/25 11:25:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.041,7.3,6.8,2.0,0.065,6.0,4.0,8.8,7.9,6.6,0.066,3.4,9.4,0.210,0.047,0.097,5.3,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.8,0.271,0.377,4.8,5.5
387,01/17/25 11:30:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.9,3.0,0.164,0.041,7.3,6.8,2.0,0.065,6.0,3.9,8.9,7.9,6.6,0.066,3.5,9.4,0.210,0.047,0.097,5.3,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.7,0.271,0.377,4.7,5.3
388,01/17/25 11:35:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.1,6.8,2.0,0.066,6.0,3.9,8.9,7.9,6.5,0.066,3.4,9.4,0.210,0.047,0.097,5.3,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.7,6.1,0.460,6.3,0.278,6.5,2.8,7.3,3.7,0.271,0.377,4.8,5.5
389,01/17/25 11:40:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.9,1.9,0.066,6.0,3.9,8.9,7.9,6.6,0.066,3.5,9.4,0.210,0.047,0.097,5.3,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.7,0.271,0.377,4.8,5.3
390,01/17/25 11:45:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.9,1.9,0.066,6.0,3.9,8.9,7.9,6.5,0.066,3.4,9.4,0.210,0.047,0.097,5.3,5.4,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.1,3.7,0.271,0.377,4.7,5.5
391,01/17/25 11:50:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.9,3.0,0.163,0.041,7.1,6.8,1.9,0.066,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.210,0.047,0.097,5.3,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.5,2.8,7.1,3.7,0.271,0.377,4.8,5.3
392,01/17/25 11:55:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.8,1.9,0.066,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.210,0.047,0.097,5.3,5.4,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.7,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.7,0.271,0.377,4.8,5.3
393,01/17/25 12:00:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.8,1.9,0.066,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.210,0.047,0.097,5.3,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.279,6.5,2.8,7.3,3.7,0.271,0.377,4.7,5.5
394,01/17/25 12:05:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.041,7.3,6.8,1.9,0.066,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.210,0.047,0.097,5.1,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.6,6.3,0.460,6.3,0.278,6.5,2.8,7.1,3.7,0.271,0.377,4.7,5.3
395,01/17/25 12:10:00,0.135,0.104,6.0,7.3,0.3,0.000,0.000,4.4,1.9,3.0,0.163,0.041,7.3,6.8,1.8,0.066,6.0,3.8,8.9,7.9,6.5,0.066,3.3,9.4,0.210,0.047,0.097,5.1,5.3,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.6,6.3,0.460,6.3,0.278,6.5,2.8,7.3,3.7,0.271,0.377,4.8,5.5
396,01/17/25 12:15:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.9,1.8,0.066,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.4,0.210,0.047,0.097,5.1,5.3,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.8,7.3,3.7,0.271,0.377,4.8,5.3
397,01/17/25 12:20:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.8,1.9,0.066,6.0,3.8,8.9,7.9,6.5,0.066,3.4,9.3,0.210,0.047,0.097,5.1,5.4,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.6,2.7,7.3,3.7,0.271,0.377,4.8,5.5
398,01/17/25 12:25:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.9,3.0,0.163,0.041,7.1,6.8,1.8,0.066,6.0,3.6,8.9,7.9,6.5,0.066,3.3,9.4,0.210,0.047,0.097,5.1,5.3,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.6,2.7,7.1,3.7,0.271,0.375,4.8,5.3
399,01/17/25 12:30:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.8,1.8,0.066,6.0,3.6,8.9,7.9,6.5,0.066,3.3,9.4,0.210,0.047,0.097,5.1,5.3,0.100,0.371,7.5,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.5
400,01/17/25 12:35:00,0.135,0.104,6.1,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.1,6.9,1.8,0.066,6.0,3.8,8.9,7.9,6.5,0.066,3.3,9.4,0.210,0.047,0.097,5.1,5.3,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.8,7.1,3.7,0.271,0.377,4.8,5.5
401,01/17/25 12:40:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.041,7.3,6.8,1.8,0.066,5.9,3.6,8.9,7.9,6.5,0.066,3.3,9.4,0.210,0.047,0.097,5.1,5.3,0.099,0.371,7.3,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.1,3.7,0.271,0.377,4.7,5.3
402,01/17/25 12:45:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.041,7.3,6.8,1.8,0.066,5.9,3.6,8.9,7.9,6.5,0.066,3.1,9.4,0.210,0.047,0.097,5.1,5.3,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.7,0.380,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.8,7.1,3.7,0.271,0.377,4.7,5.3
403,01/17/25 12:50:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.9,3.0,0.163,0.041,7.1,6.8,1.8,0.066,5.9,3.6,8.9,7.9,6.4,0.066,3.3,9.3,0.210,0.047,0.097,5.0,5.3,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.8,7.1,3.7,0.271,0.377,4.7,5.5
404,01/17/25 12:55:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.041,7.3,6.9,1.6,0.066,5.9,3.6,8.9,7.9,6.4,0.066,3.1,9.4,0.210,0.047,0.097,5.0,5.3,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.1,3.7,0.271,0.377,4.8,5.3
405,01/17/25 13:00:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.041,7.3,6.8,1.6,0.066,6.0,3.5,8.9,7.9,6.5,0.066,3.1,9.3,0.210,0.047,0.097,5.0,5.3,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.1,3.7,0.271,0.377,4.7,5.5
406,01/17/25 13:05:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.162,0.041,7.3,6.8,1.6,0.065,5.9,3.5,8.9,7.9,6.4,0.066,3.1,9.4,0.210,0.047,0.097,5.0,5.3,0.099,0.371,7.5,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.5
407,01/17/25 13:10:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.9,1.6,0.066,5.9,3.5,8.9,7.9,6.4,0.066,3.1,9.4,0.210,0.047,0.097,5.0,5.3,0.100,0.371,7.3,0.437,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.5
408,01/17/25 13:15:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.9,3.0,0.163,0.041,7.1,6.8,1.6,0.066,6.0,3.5,8.9,7.9,6.4,0.066,3.1,9.4,0.210,0.047,0.097,5.0,5.1,0.100,0.371,7.3,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.1,3.7,0.271,0.377,4.7,5.5
409,01/17/25 13:20:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.8,1.5,0.066,5.9,3.5,8.9,7.9,6.4,0.066,3.1,9.4,0.210,0.047,0.097,4.9,5.1,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.5
410,01/17/25 13:25:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.9,3.0,0.163,0.041,7.3,6.8,1.6,0.065,5.9,3.5,8.9,7.9,6.4,0.065,3.0,9.4,0.210,0.047,0.097,4.9,5.1,0.100,0.371,7.3,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.6,6.3,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.8,5.3
411,01/17/25 13:30:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.8,1.6,0.066,6.0,3.5,9.0,7.9,6.4,0.066,3.1,9.4,0.210,0.047,0.097,4.9,5.3,0.099,0.371,7.5,0.437,7.0,3.3,0.311,5.6,0.380,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.3
412,01/17/25 13:35:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.8,1.6,0.065,5.9,3.4,8.9,7.9,6.4,0.065,3.1,9.4,0.210,0.047,0.097,4.9,5.1,0.100,0.371,7.3,0.437,7.0,3.5,0.311,5.7,0.382,4.7,2.5,6.1,0.460,6.3,0.278,6.5,2.7,7.1,3.7,0.271,0.377,4.7,5.5
413,01/17/25 13:40:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.1,6.8,1.5,0.066,5.9,3.4,8.9,7.9,6.4,0.065,3.0,9.4,0.210,0.047,0.097,4.9,5.1,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.7,0.380,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.1,3.7,0.271,0.377,4.7,5.5
414,01/17/25 13:45:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.9,1.5,0.065,5.9,3.4,8.9,7.9,6.4,0.065,3.0,9.4,0.210,0.047,0.097,4.9,5.1,0.100,0.371,7.3,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.5,6.1,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.5
415,01/17/25 13:50:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.9,1.4,0.065,5.9,3.4,8.9,7.9,6.4,0.065,3.0,9.4,0.210,0.047,0.097,4.9,5.1,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.1,3.7,0.271,0.377,4.7,5.5
416,01/17/25 13:55:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.9,1.5,0.066,5.9,3.4,8.9,7.8,6.4,0.065,3.0,9.4,0.210,0.047,0.097,4.9,5.1,0.099,0.371,7.5,0.437,7.0,3.3,0.311,5.7,0.382,4.7,2.5,6.1,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.5
417,01/17/25 14:00:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.4,1.8,3.0,0.163,0.041,7.3,6.9,1.5,0.066,5.9,3.4,8.9,7.9,6.3,0.065,3.0,9.4,0.210,0.047,0.097,4.9,5.1,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.6,6.1,0.460,6.3,0.278,6.5,2.7,7.3,3.7,0.271,0.377,4.8,5.5
418,01/17/25 14:05:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.9,3.0,0.163,0.041,7.1,6.8,1.4,0.065,5.9,3.4,8.9,7.8,6.3,0.065,3.0,9.4,0.210,0.047,0.097,4.8,5.1,0.100,0.371,7.3,0.437,7.0,3.3,0.311,5.7,0.380,4.7,2.6,6.1,0.460,6.1,0.277,6.5,2.7,7.1,3.7,0.271,0.377,4.7,5.3
419,01/17/25 14:10:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.8,1.4,0.065,5.9,3.4,8.9,7.8,6.3,0.065,2.9,9.4,0.210,0.046,0.097,4.8,5.0,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.6,0.382,4.7,2.5,6.1,0.460,6.3,0.277,6.5,2.7,7.1,3.7,0.271,0.377,4.7,5.3
420,01/17/25 14:15:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.3,6.9,1.4,0.065,5.9,3.4,8.9,7.9,6.3,0.065,3.0,9.4,0.210,0.046,0.097,4.8,5.0,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.277,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.3
421,01/17/25 14:20:00,0.135,0.104,6.0,7.3,0.4,0.000,0.000,4.3,1.8,3.0,0.163,0.041,7.1,6.9,1.4,0.065,5.9,3.3,8.9,7.9,6.3,0.065,2.9,9.4,0.210,0.046,0.097,4.8,5.1,0.100,0.371,7.5,0.437,7.0,3.3,0.311,5.7,0.382,4.7,2.6,6.1,0.460,6.3,0.277,6.5,2.7,7.3,3.7,0.271,0.377,4.7,5.5
