Line#,Date,"Water Content (RXW-SMD 21474793:21154590-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
1022,02/07/23 18:10:00,,0.354,6.8,0.425,6.5,3.6,0.235,6.0,0.375,5.2,2.7,6.1,0.235,0.117,6.0,6.6,4.0,6.5,5.5,0.340,7.0,0.088,4.5,0.402,6.0,0.195,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.160,3.3,0.062,5.6,0.237,0.094,2.1,4.2,5.7,3.6,0.390,5.6,2.6,0.291,0.369,0.392,4.8,6.0,6.3
1023,02/07/23 18:15:00,,0.354,6.8,0.425,6.6,3.6,0.235,6.0,0.375,5.1,2.8,6.1,0.235,0.117,6.0,6.5,4.0,6.5,5.5,0.340,7.0,0.088,4.5,0.402,6.0,0.195,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.5,0.237,0.094,2.2,4.2,5.6,3.6,0.390,5.6,2.6,0.291,0.369,0.394,4.8,6.0,6.3
1024,02/07/23 18:20:00,,0.354,6.8,0.425,6.6,3.6,0.235,6.0,0.375,5.1,2.8,6.1,0.235,0.117,6.0,6.6,4.0,6.5,5.5,0.340,7.0,0.088,4.5,0.402,6.0,0.195,6.0,1.8,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,2.2,4.2,5.6,3.6,0.390,5.6,2.7,0.291,0.369,0.392,4.8,6.0,6.3
1025,02/07/23 18:25:00,,0.354,6.8,0.425,6.6,3.6,0.235,6.0,0.375,5.1,3.0,6.1,0.235,0.117,6.0,6.6,4.0,6.5,5.5,0.340,7.0,0.088,5.0,0.402,6.0,0.195,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,2.3,4.2,5.6,3.6,0.390,5.6,2.8,0.292,0.369,0.392,4.8,6.0,6.5
1026,02/07/23 18:30:00,,0.354,7.0,0.425,6.6,3.6,0.235,6.0,0.375,5.1,3.1,6.1,0.235,0.117,6.0,6.6,4.0,6.5,5.5,0.342,7.0,0.088,5.0,0.402,6.0,0.195,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,2.3,4.1,5.7,3.6,0.390,5.6,3.0,0.292,0.369,0.392,4.8,6.0,6.3
1027,02/07/23 18:35:00,,0.354,6.8,0.425,6.6,3.6,0.235,6.0,0.375,5.1,3.2,6.1,0.235,0.117,6.0,6.6,4.0,6.5,5.5,0.340,7.0,0.088,5.0,0.402,6.0,0.195,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.6,0.161,3.3,0.062,5.5,0.236,0.094,2.3,4.2,5.7,3.6,0.390,5.6,3.2,0.292,0.369,0.392,4.8,6.0,6.3
1028,02/07/23 18:40:00,,0.354,6.8,0.425,6.6,3.6,0.235,6.0,0.375,5.1,3.3,6.1,0.235,0.118,5.5,6.6,4.0,6.5,5.5,0.342,7.0,0.088,5.5,0.402,6.0,0.195,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,2.3,4.2,5.6,3.6,0.390,5.6,3.3,0.292,0.369,0.392,4.8,6.0,6.3
1029,02/07/23 18:45:00,,0.354,6.8,0.425,6.6,3.6,0.235,6.0,0.375,5.1,3.3,6.1,0.235,0.117,6.0,6.5,4.0,6.5,5.5,0.342,7.0,0.088,5.5,0.402,6.0,0.195,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.160,3.3,0.062,5.6,0.237,0.094,2.3,4.2,5.7,3.6,0.390,5.6,3.6,0.293,0.369,0.392,4.8,6.0,6.3
1030,02/07/23 18:50:00,,0.354,6.8,0.425,6.6,3.6,0.234,6.0,0.375,5.1,3.6,6.1,0.235,0.117,6.0,6.6,4.0,6.5,5.5,0.340,7.0,0.088,5.5,0.402,6.0,0.195,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,2.3,4.2,5.6,3.6,0.390,5.6,3.7,0.293,0.369,0.392,4.8,6.0,6.3
1031,02/07/23 18:55:00,,0.354,6.8,0.425,6.6,3.6,0.234,6.0,0.375,5.1,3.7,6.1,0.235,0.118,6.0,6.6,4.0,6.5,5.5,0.342,7.0,0.088,6.0,0.402,6.0,0.196,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.6,0.161,3.3,0.062,5.5,0.237,0.094,2.3,4.2,5.7,3.6,0.390,5.6,4.0,0.293,0.369,0.392,4.8,6.0,6.3
1032,02/07/23 19:00:00,,0.354,6.8,0.425,6.5,3.6,0.234,5.8,0.375,5.1,3.8,6.1,0.235,0.118,5.5,6.6,4.0,6.5,5.5,0.342,7.0,0.088,6.0,0.402,6.0,0.196,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.5,0.237,0.094,2.3,4.2,5.6,3.6,0.390,5.6,4.2,0.293,0.369,0.392,4.8,6.0,6.3
1033,02/07/23 19:05:00,,0.354,6.8,0.425,6.6,3.6,0.234,6.0,0.375,5.1,4.0,6.1,0.235,0.118,5.5,6.6,4.5,6.5,5.5,0.342,7.0,0.088,6.5,0.402,5.8,0.196,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.5,0.237,0.094,2.3,4.2,5.6,3.6,0.390,5.6,4.5,0.293,0.369,0.395,4.8,6.0,6.3
1034,02/07/23 19:10:00,,0.354,6.8,0.425,6.6,3.6,0.234,5.8,0.375,5.1,4.1,6.1,0.235,0.118,6.0,6.5,4.5,6.5,5.5,0.342,7.0,0.088,6.5,0.402,5.8,0.197,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,2.5,4.2,5.6,3.7,0.390,5.6,4.6,0.293,0.369,0.392,4.8,6.0,6.3
1035,02/07/23 19:15:00,,0.354,6.8,0.425,6.6,3.6,0.234,6.0,0.375,5.1,4.2,6.1,0.235,0.118,5.5,6.6,4.5,6.5,5.5,0.342,7.0,0.088,6.5,0.402,6.0,0.197,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,2.5,4.2,5.6,3.7,0.390,5.6,4.8,0.293,0.369,0.395,4.8,6.0,6.3
1036,02/07/23 19:20:00,,0.354,6.8,0.425,6.5,3.6,0.234,6.0,0.375,5.0,4.3,6.1,0.235,0.118,5.5,6.6,4.5,6.5,5.5,0.342,7.0,0.088,7.0,0.402,6.0,0.197,6.0,2.0,6.6,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,2.6,4.2,5.6,3.7,0.390,5.6,5.1,0.293,0.369,0.394,4.8,6.0,6.3
1037,02/07/23 19:25:00,,0.354,6.8,0.425,6.5,3.7,0.234,6.0,0.375,5.1,4.3,6.1,0.235,0.118,6.0,6.6,4.5,6.5,5.5,0.342,7.0,0.088,7.0,0.402,6.0,0.198,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.160,3.3,0.062,5.6,0.237,0.094,2.7,4.2,5.6,3.7,0.390,5.6,5.3,0.293,0.369,0.394,4.7,6.0,6.3
1038,02/07/23 19:30:00,,0.354,6.8,0.425,6.5,3.7,0.234,6.0,0.375,5.1,4.6,6.1,0.235,0.118,5.5,6.6,4.5,6.5,5.5,0.342,7.0,0.088,7.0,0.402,6.0,0.198,6.0,2.0,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.5,0.237,0.094,2.7,4.2,5.6,3.7,0.390,5.6,5.6,0.293,0.369,0.392,4.8,6.0,6.3
1039,02/07/23 19:35:00,,0.354,6.8,0.425,6.6,3.7,0.234,5.8,0.375,5.0,4.7,6.1,0.235,0.118,6.0,6.5,4.5,6.5,5.5,0.342,7.0,0.087,7.5,0.402,5.8,0.199,6.0,2.1,6.5,3.2,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.5,0.237,0.094,2.8,4.2,5.6,3.7,0.390,5.6,5.7,0.294,0.369,0.392,4.7,6.0,6.3
1040,02/07/23 19:40:00,,0.354,6.8,0.425,6.6,3.7,0.234,5.8,0.375,5.1,4.7,6.1,0.235,0.118,5.5,6.6,4.5,6.5,5.5,0.342,7.0,0.088,7.5,0.402,6.0,0.199,6.0,2.1,6.5,3.3,0.189,0.355,4.6,5.1,2.5,5.3,4.5,0.161,3.2,0.062,5.5,0.237,0.094,3.0,4.2,5.6,3.8,0.390,5.6,6.0,0.294,0.369,0.392,4.8,6.0,6.3
1041,02/07/23 19:45:00,,0.354,6.8,0.425,6.5,3.8,0.234,6.0,0.375,5.1,4.8,6.1,0.235,0.118,6.0,6.6,4.5,6.5,5.5,0.340,7.0,0.088,7.5,0.402,6.0,0.200,6.0,2.1,6.5,3.3,0.189,0.354,4.6,5.1,2.5,5.3,4.5,0.160,3.3,0.062,5.6,0.237,0.094,3.1,4.2,5.6,4.0,0.390,5.6,6.2,0.294,0.369,0.392,4.7,6.0,6.3
1042,02/07/23 19:50:00,,0.354,6.8,0.425,6.6,3.8,0.234,6.0,0.375,5.0,5.0,6.1,0.235,0.118,5.5,6.6,4.5,6.5,5.5,0.342,7.0,0.088,8.0,0.402,6.0,0.200,6.0,2.2,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.2,0.062,5.5,0.237,0.094,3.3,4.1,5.6,4.0,0.390,5.6,6.5,0.294,0.369,0.392,4.7,6.0,6.3
1043,02/07/23 19:55:00,,0.354,6.8,0.425,6.5,3.8,0.234,6.0,0.375,5.1,5.1,6.1,0.235,0.118,6.0,6.6,5.0,6.5,5.5,0.342,7.0,0.088,8.5,0.402,6.0,0.200,6.0,2.2,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,3.5,4.1,5.6,4.0,0.390,5.6,6.7,0.294,0.369,0.392,4.7,6.0,6.3
1044,02/07/23 20:00:00,,0.354,6.8,0.425,6.6,3.8,0.234,5.8,0.375,5.0,5.2,6.1,0.235,0.118,5.5,6.6,5.0,6.5,5.5,0.342,7.0,0.088,8.0,0.402,6.0,0.201,6.0,2.3,6.5,3.3,0.189,0.355,4.6,5.2,2.5,5.3,4.5,0.160,3.3,0.062,5.6,0.237,0.094,3.6,4.2,5.6,4.1,0.390,5.6,6.8,0.294,0.369,0.392,4.7,6.0,6.3
1045,02/07/23 20:05:00,,0.354,6.8,0.425,6.6,4.0,0.234,6.0,0.375,5.1,5.3,6.1,0.235,0.118,6.0,6.6,5.0,6.5,5.5,0.342,7.0,0.088,8.0,0.402,5.8,0.201,6.0,2.5,6.5,3.3,0.189,0.354,4.6,5.2,2.5,5.3,4.5,0.161,3.2,0.062,5.6,0.237,0.094,3.7,4.2,5.6,4.1,0.390,5.6,7.1,0.294,0.369,0.392,4.7,6.0,6.3
1046,02/07/23 20:10:00,,0.354,6.8,0.425,6.5,4.0,0.234,6.0,0.375,5.1,5.3,6.1,0.235,0.118,5.5,6.5,5.0,6.5,5.5,0.342,7.0,0.088,9.0,0.402,5.8,0.201,6.0,2.5,6.5,3.3,0.189,0.355,4.5,5.2,2.6,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,4.0,4.2,5.6,4.2,0.390,5.6,7.3,0.294,0.370,0.392,4.7,6.0,6.3
1047,02/07/23 20:15:00,,0.354,6.8,0.425,6.5,4.0,0.234,5.8,0.375,5.0,5.6,6.1,0.235,0.118,5.5,6.6,5.0,6.5,5.5,0.342,7.0,0.088,9.0,0.402,5.8,0.201,6.0,2.6,6.5,3.3,0.189,0.354,4.6,5.1,2.6,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,4.1,4.2,5.6,4.2,0.390,5.6,7.5,0.294,0.370,0.392,4.7,6.0,6.3
1048,02/07/23 20:20:00,,0.354,6.8,0.425,6.6,4.0,0.234,6.0,0.375,5.0,5.6,6.1,0.235,0.118,5.5,6.5,5.0,6.5,5.5,0.342,7.0,0.088,9.0,0.402,6.0,0.201,6.0,2.7,6.5,3.3,0.189,0.354,4.5,5.1,2.6,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,4.1,4.2,5.6,4.3,0.390,5.6,7.7,0.294,0.370,0.394,4.7,6.0,6.3
1049,02/07/23 20:25:00,,0.354,6.8,0.425,6.5,4.1,0.234,5.8,0.375,5.1,5.7,6.1,0.235,0.118,5.5,6.6,5.0,6.5,5.5,0.342,7.0,0.088,9.0,0.402,5.8,0.201,6.0,3.0,6.5,3.2,0.189,0.355,4.5,5.1,2.6,5.3,4.5,0.161,3.2,0.062,5.6,0.237,0.094,4.2,4.1,5.6,4.3,0.390,5.6,7.8,0.294,0.370,0.392,4.7,6.0,6.3
1050,02/07/23 20:30:00,,0.354,6.8,0.425,6.5,4.1,0.234,5.8,0.375,5.0,5.8,6.1,0.235,0.118,5.5,6.6,5.0,6.5,5.5,0.342,7.0,0.088,9.5,0.402,6.0,0.201,6.0,3.1,6.5,3.3,0.189,0.355,4.6,5.2,2.6,5.3,4.5,0.161,3.3,0.062,5.6,0.237,0.094,4.3,4.1,5.6,4.5,0.390,5.6,8.1,0.294,0.370,0.392,4.7,6.0,6.3
1051,02/07/23 20:35:00,,0.354,6.8,0.425,6.6,4.1,0.234,5.8,0.375,5.0,6.0,6.1,0.235,0.118,5.5,6.5,5.5,6.5,5.5,0.342,7.0,0.088,9.5,0.402,6.0,0.202,6.0,3.2,6.5,3.3,0.189,0.354,4.5,5.1,2.6,5.3,4.5,0.161,3.2,0.062,5.5,0.237,0.094,4.5,4.1,5.6,4.6,0.390,5.6,8.3,0.294,0.370,0.394,4.7,6.0,6.3
1052,02/07/23 20:40:00,,0.354,6.8,0.425,6.6,4.2,0.234,5.8,0.375,5.1,6.1,6.1,0.235,0.118,5.5,6.6,5.5,6.5,5.5,0.342,7.0,0.088,9.5,0.402,6.0,0.202,6.0,3.5,6.5,3.2,0.189,0.355,4.5,5.2,2.7,5.3,4.5,0.160,3.2,0.062,5.6,0.237,0.094,4.5,4.1,5.6,4.6,0.390,5.6,8.5,0.294,0.370,0.392,4.7,6.0,6.3
1053,02/07/23 20:45:00,,0.354,6.8,0.425,6.6,4.2,0.234,5.8,0.375,5.1,6.2,6.1,0.235,0.118,5.5,6.5,5.5,6.5,5.5,0.342,7.0,0.088,10.0,0.402,6.0,0.202,6.0,3.6,6.5,3.3,0.189,0.354,4.5,5.1,2.7,5.3,4.5,0.160,3.2,0.063,5.6,0.237,0.094,4.6,4.2,5.6,4.7,0.390,5.6,8.6,0.294,0.370,0.392,4.7,6.0,6.3
1054,02/07/23 20:50:00,,0.354,6.8,0.425,6.6,4.2,0.234,5.8,0.375,5.0,6.3,6.1,0.235,0.118,5.5,6.6,5.5,6.5,5.5,0.342,7.0,0.088,10.0,0.402,6.0,0.202,6.0,3.7,6.5,3.3,0.189,0.354,4.6,5.2,2.7,5.3,4.5,0.161,3.2,0.063,5.5,0.237,0.094,4.7,4.1,5.6,4.7,0.390,5.6,8.8,0.294,0.370,0.394,4.8,6.0,6.3
1055,02/07/23 20:55:00,,0.354,6.8,0.425,6.5,4.3,0.234,5.8,0.375,5.1,6.5,6.0,0.235,0.118,5.5,6.5,5.5,6.5,5.5,0.342,7.0,0.088,10.0,0.402,5.8,0.202,6.0,4.0,6.5,3.3,0.189,0.354,4.5,5.1,2.8,5.3,4.5,0.161,3.2,0.063,5.6,0.237,0.094,4.8,4.2,5.6,4.8,0.390,5.6,9.0,0.294,0.370,0.392,4.7,6.0,6.3
1056,02/07/23 21:00:00,,0.354,6.8,0.425,6.6,4.3,0.234,5.8,0.375,5.1,6.6,6.1,0.235,0.118,5.5,6.6,5.5,6.5,6.0,0.342,7.0,0.088,10.0,0.402,6.0,0.202,6.0,4.1,6.5,3.3,0.189,0.354,4.6,5.2,2.8,5.3,4.5,0.161,3.2,0.063,5.5,0.237,0.094,5.0,4.1,5.5,5.0,0.390,5.6,9.2,0.294,0.370,0.394,4.7,6.0,6.3
1057,02/07/23 21:05:00,,0.354,7.0,0.425,6.6,4.3,0.235,5.8,0.375,5.0,6.7,6.0,0.235,0.118,5.5,6.6,6.0,6.5,6.0,0.342,7.0,0.088,10.5,0.402,6.0,0.202,6.0,4.2,6.5,3.3,0.189,0.354,4.5,5.1,2.8,5.3,4.5,0.161,3.2,0.063,5.5,0.236,0.094,5.0,4.1,5.6,5.0,0.390,5.6,9.3,0.294,0.370,0.392,4.7,6.0,6.3
1058,02/07/23 21:10:00,,0.354,6.8,0.425,6.5,4.5,0.235,5.8,0.375,5.1,7.0,6.1,0.235,0.118,5.5,6.6,6.0,6.5,6.0,0.342,7.0,0.088,10.5,0.402,6.0,0.202,6.0,4.3,6.5,3.3,0.189,0.354,4.5,5.1,2.8,5.3,4.5,0.161,3.2,0.063,5.5,0.237,0.094,5.1,4.2,5.6,5.1,0.390,5.6,9.5,0.294,0.371,0.392,4.7,6.0,6.3
1059,02/07/23 21:15:00,,0.354,7.0,0.425,6.6,4.5,0.235,5.8,0.375,5.0,7.0,6.1,0.235,0.118,5.5,6.6,6.0,6.5,6.0,0.342,7.0,0.088,10.5,0.402,6.0,0.202,6.0,4.5,6.5,3.3,0.189,0.354,4.6,5.1,3.0,5.3,4.5,0.161,3.2,0.063,5.6,0.237,0.094,5.1,4.2,5.6,5.2,0.390,5.6,9.6,0.294,0.371,0.392,4.7,6.0,6.3
1060,02/07/23 21:20:00,,0.354,6.8,0.425,6.6,4.5,0.235,5.8,0.375,5.1,7.1,6.0,0.235,0.118,5.5,6.6,6.0,6.5,6.0,0.342,7.0,0.088,10.5,0.402,5.8,0.202,6.0,4.6,6.5,3.5,0.189,0.354,4.5,5.2,3.0,5.3,4.5,0.161,3.2,0.063,5.6,0.237,0.094,5.2,4.1,5.6,5.2,0.390,5.6,9.7,0.294,0.371,0.392,4.8,6.0,6.3
1061,02/07/23 21:25:00,,0.354,6.8,0.425,6.5,4.5,0.235,5.8,0.375,5.1,7.2,6.0,0.235,0.118,5.5,6.6,6.0,6.5,6.0,0.342,7.0,0.088,10.5,0.402,5.8,0.202,6.0,4.7,6.5,3.5,0.189,0.354,4.5,5.1,3.0,5.3,4.5,0.161,3.3,0.063,5.6,0.237,0.094,5.2,4.2,5.6,5.3,0.390,5.6,9.8,0.294,0.371,0.390,4.8,6.0,6.3
1062,02/07/23 21:30:00,,0.354,6.8,0.425,6.6,4.6,0.235,5.8,0.375,5.1,7.3,6.1,0.235,0.118,5.5,6.5,6.0,6.5,6.0,0.342,7.0,0.088,10.5,0.402,5.8,0.202,6.0,5.0,6.5,3.5,0.189,0.354,4.5,5.1,3.1,5.3,4.5,0.161,3.2,0.063,5.6,0.237,0.094,5.3,4.2,5.6,5.5,0.390,5.6,10.0,0.294,0.371,0.392,4.8,6.0,6.3
1063,02/07/23 21:35:00,,0.354,6.8,0.425,6.5,4.6,0.235,5.8,0.375,5.1,7.5,6.1,0.235,0.118,5.5,6.6,6.5,6.5,6.0,0.342,7.0,0.088,11.0,0.402,5.8,0.202,6.0,5.1,6.5,3.6,0.189,0.354,4.5,5.2,3.1,5.3,4.5,0.160,3.2,0.063,5.6,0.237,0.094,5.5,4.1,5.5,5.5,0.390,5.6,10.0,0.294,0.371,0.392,4.8,6.0,6.3
1064,02/07/23 21:40:00,,0.354,6.8,0.425,6.5,4.7,0.235,5.8,0.375,5.1,7.6,6.1,0.235,0.118,5.5,6.5,6.5,6.5,6.0,0.342,7.0,0.088,11.0,0.402,5.8,0.202,6.0,5.2,6.5,3.6,0.189,0.355,4.5,5.2,3.2,5.3,4.5,0.160,3.2,0.063,5.6,0.237,0.094,5.6,4.1,5.6,5.6,0.390,5.5,10.1,0.294,0.371,0.392,4.8,6.0,6.3
1065,02/07/23 21:45:00,,0.354,6.8,0.425,6.5,4.7,0.235,5.8,0.375,5.1,7.7,6.1,0.235,0.118,5.5,6.6,6.5,6.5,6.0,0.342,7.0,0.088,11.0,0.402,6.0,0.202,6.0,5.2,6.5,3.6,0.189,0.354,4.5,5.1,3.2,5.3,4.5,0.161,3.3,0.063,5.6,0.237,0.094,5.7,4.2,5.6,5.7,0.390,5.6,10.2,0.294,0.371,0.392,4.8,6.0,6.3
1066,02/07/23 21:50:00,,0.354,6.8,0.425,6.5,4.8,0.235,5.8,0.375,5.1,7.8,6.1,0.235,0.118,5.5,6.6,6.5,6.5,6.0,0.342,7.0,0.088,11.0,0.402,6.0,0.202,6.0,5.5,6.5,3.6,0.189,0.354,4.5,5.1,3.2,5.3,4.5,0.160,3.2,0.063,5.6,0.237,0.094,5.7,4.1,5.5,5.7,0.390,5.6,10.3,0.294,0.371,0.395,4.8,6.0,6.3
1067,02/07/23 21:55:00,,0.354,6.8,0.425,6.5,4.8,0.235,5.8,0.375,5.1,7.8,6.1,0.235,0.118,5.5,6.5,6.5,6.5,6.0,0.342,7.0,0.088,11.0,0.402,5.8,0.201,6.0,5.6,6.5,3.7,0.189,0.354,4.5,5.1,3.2,5.3,4.5,0.161,3.2,0.063,5.5,0.237,0.094,5.8,4.1,5.6,5.8,0.390,5.6,10.3,0.294,0.371,0.392,4.8,6.0,6.3
1068,02/07/23 22:00:00,,0.355,6.8,0.425,6.5,5.0,0.235,5.8,0.375,5.1,8.0,6.1,0.235,0.118,5.5,6.5,6.5,6.5,6.0,0.342,7.0,0.088,11.0,0.402,5.8,0.201,6.0,5.7,6.5,3.7,0.189,0.354,4.5,5.1,3.3,5.3,4.5,0.161,3.3,0.063,5.5,0.237,0.094,6.0,4.1,5.5,5.8,0.390,5.5,10.5,0.294,0.371,0.392,4.8,6.0,6.3
1069,02/07/23 22:05:00,,0.355,6.8,0.425,6.6,5.0,0.235,5.8,0.375,5.1,8.2,6.1,0.235,0.118,5.5,6.6,6.5,6.5,6.0,0.342,7.0,0.088,11.0,0.402,6.0,0.201,6.0,5.8,6.5,3.7,0.189,0.354,4.5,5.1,3.3,5.3,4.5,0.161,3.3,0.063,5.6,0.237,0.094,6.0,4.2,5.5,6.0,0.390,5.6,10.5,0.294,0.371,0.394,5.0,6.0,6.3
1070,02/07/23 22:10:00,,0.355,6.8,0.425,6.6,5.1,0.235,5.8,0.375,5.1,8.2,6.0,0.235,0.118,5.5,6.6,6.5,6.5,6.0,0.342,7.0,0.088,11.5,0.402,5.8,0.201,6.0,6.0,6.5,3.8,0.190,0.354,4.5,5.1,3.3,5.3,4.5,0.161,3.3,0.063,5.6,0.237,0.094,6.1,4.1,5.6,6.1,0.390,5.6,10.6,0.294,0.371,0.392,5.0,6.0,6.3
1071,02/07/23 22:15:00,,0.355,6.8,0.425,6.6,5.1,0.235,5.8,0.375,5.1,8.3,6.1,0.235,0.118,5.5,6.6,7.0,6.5,6.0,0.342,7.0,0.088,11.5,0.402,6.0,0.201,6.0,6.1,6.5,3.8,0.190,0.354,4.5,5.1,3.3,5.3,4.5,0.161,3.3,0.063,5.6,0.237,0.094,6.1,4.2,5.6,6.1,0.390,5.6,10.6,0.294,0.371,0.392,5.0,6.0,6.3
1072,02/07/23 22:20:00,,0.355,6.8,0.425,6.6,5.1,0.235,5.8,0.375,5.1,8.3,6.1,0.235,0.118,5.5,6.5,7.0,6.5,6.0,0.342,7.0,0.088,11.5,0.402,5.8,0.201,6.0,6.1,6.5,3.8,0.190,0.354,4.5,5.1,3.5,5.3,4.5,0.161,3.3,0.064,5.6,0.237,0.094,6.2,4.2,5.6,6.2,0.390,5.6,10.7,0.294,0.371,0.392,5.0,6.0,6.3
