Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
320,01/29/25 06:55:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.039,6.5,6.1,4.6,0.072,5.5,5.4,8.3,7.4,6.6,0.069,6.0,8.8,0.215,0.051,0.100,6.8,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,4.8,4.3,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.7,0.270,0.372,4.3,4.8
321,01/29/25 07:00:00,0.147,0.114,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.6,6.1,4.6,0.072,5.4,5.4,8.3,7.4,6.8,0.069,6.0,8.8,0.215,0.051,0.100,6.8,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.3,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.7,0.270,0.372,4.3,4.8
322,01/29/25 07:05:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.5,0.072,5.4,5.4,8.3,7.4,6.6,0.069,6.0,8.8,0.215,0.051,0.100,6.8,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.3,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.7,0.270,0.372,4.3,4.8
323,01/29/25 07:10:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.5,0.072,5.4,5.4,8.3,7.4,6.6,0.069,5.9,8.8,0.215,0.051,0.099,6.8,5.5,0.097,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,4.8,4.3,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.270,0.372,4.5,4.8
324,01/29/25 07:15:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.5,0.072,5.5,5.4,8.3,7.4,6.6,0.069,5.9,8.8,0.215,0.052,0.099,6.8,5.6,0.097,0.375,6.8,0.440,6.5,4.3,0.323,5.5,0.384,4.8,4.3,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.7,0.270,0.372,4.3,4.8
325,01/29/25 07:20:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.5,0.072,5.5,5.4,8.3,7.4,6.6,0.069,5.9,8.8,0.215,0.051,0.099,6.8,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.3,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.7,0.270,0.372,4.3,4.8
326,01/29/25 07:25:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.4,0.072,5.5,5.4,8.3,7.4,6.8,0.069,5.8,8.8,0.215,0.051,0.099,6.6,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.2,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.7,0.270,0.372,4.5,4.8
327,01/29/25 07:30:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.4,0.072,5.5,5.4,8.3,7.4,6.8,0.069,5.8,8.8,0.215,0.051,0.099,6.6,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.3,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.7,0.270,0.372,4.5,4.8
328,01/29/25 07:35:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.4,0.072,5.5,5.3,8.3,7.4,6.8,0.069,5.8,8.8,0.215,0.051,0.100,6.6,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.2,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.270,0.372,4.5,4.8
329,01/29/25 07:40:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,4.3,0.072,5.5,5.3,8.3,7.4,6.8,0.069,5.6,8.8,0.215,0.051,0.099,6.6,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,5.0,4.3,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.8,0.270,0.372,4.3,5.0
330,01/29/25 07:45:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.3,0.072,5.5,5.3,8.3,7.5,6.6,0.069,5.6,8.8,0.215,0.052,0.099,6.6,5.6,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,4.8,4.3,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.8,0.270,0.372,4.5,4.8
331,01/29/25 07:50:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.039,6.5,6.1,4.3,0.072,5.5,5.3,8.3,7.4,6.8,0.069,5.6,8.8,0.215,0.052,0.099,6.6,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.2,5.8,0.452,5.6,0.287,6.0,3.5,6.5,3.7,0.270,0.372,4.5,4.8
332,01/29/25 07:55:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.3,0.072,5.5,5.1,8.3,7.5,6.8,0.069,5.6,8.8,0.215,0.051,0.100,6.5,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.385,4.8,4.2,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.270,0.372,4.5,4.8
333,01/29/25 08:00:00,0.148,0.115,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.3,0.072,5.5,5.1,8.3,7.5,6.8,0.069,5.6,8.8,0.215,0.051,0.099,6.5,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,4.8,4.2,6.0,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.270,0.372,4.5,4.8
334,01/29/25 08:05:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.4,0.157,0.039,6.5,6.1,4.1,0.072,5.5,5.1,8.3,7.5,6.6,0.069,5.5,8.8,0.215,0.051,0.099,6.5,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.2,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.270,0.374,4.5,4.8
335,01/29/25 08:10:00,0.147,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.1,0.072,5.5,5.1,8.1,7.5,6.8,0.069,5.5,8.8,0.215,0.051,0.100,6.5,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,4.8,4.2,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.270,0.372,4.5,5.0
336,01/29/25 08:15:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.039,6.5,6.1,4.1,0.072,5.5,5.1,8.3,7.5,6.8,0.069,5.5,8.8,0.215,0.052,0.099,6.5,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.2,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.270,0.372,4.5,5.0
337,01/29/25 08:20:00,0.147,0.115,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.1,0.072,5.5,5.1,8.3,7.4,6.8,0.069,5.4,8.8,0.215,0.051,0.099,6.5,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.2,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.270,0.372,4.5,4.8
338,01/29/25 08:25:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,4.1,0.072,5.5,5.0,8.3,7.5,6.6,0.069,5.4,8.8,0.215,0.051,0.099,6.5,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.2,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.270,0.372,4.5,4.8
339,01/29/25 08:30:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,4.0,0.072,5.5,5.0,8.3,7.5,6.6,0.069,5.4,8.8,0.215,0.051,0.099,6.5,5.5,0.097,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,4.2,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.270,0.372,4.5,4.8
340,01/29/25 08:35:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,4.1,0.072,5.5,5.0,8.3,7.5,6.8,0.069,5.4,8.8,0.215,0.051,0.099,6.4,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.1,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.271,0.372,4.3,4.8
341,01/29/25 08:40:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.4,1.4,2.4,0.157,0.039,6.5,6.1,4.0,0.072,5.5,5.0,8.3,7.5,6.6,0.069,5.3,8.8,0.215,0.051,0.099,6.4,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.1,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.270,0.372,4.5,5.0
342,01/29/25 08:45:00,0.147,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,4.0,0.072,5.5,5.0,8.3,7.5,6.8,0.069,5.3,8.8,0.215,0.051,0.099,6.4,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.1,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.271,0.372,4.5,4.8
343,01/29/25 08:50:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.9,0.072,5.5,5.0,8.3,7.5,6.6,0.069,5.4,8.8,0.215,0.051,0.099,6.4,5.5,0.097,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,4.1,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,5.0
344,01/29/25 08:55:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.9,0.072,5.5,4.9,8.3,7.5,6.8,0.069,5.3,8.8,0.215,0.051,0.099,6.4,5.5,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,5.0,4.1,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.270,0.372,4.5,4.8
345,01/29/25 09:00:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,3.9,0.072,5.5,4.9,8.3,7.5,6.8,0.069,5.3,8.8,0.215,0.051,0.099,6.4,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.1,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.271,0.372,4.5,4.8
346,01/29/25 09:05:00,0.148,0.115,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.9,0.072,5.5,5.0,8.3,7.5,6.6,0.069,5.3,8.8,0.215,0.051,0.099,6.3,5.5,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.1,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.270,0.374,4.5,4.8
347,01/29/25 09:10:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.9,0.072,5.5,4.9,8.3,7.5,6.6,0.069,5.3,8.8,0.215,0.051,0.099,6.3,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.270,0.372,4.5,4.8
348,01/29/25 09:15:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.9,0.072,5.6,4.9,8.3,7.5,6.8,0.069,5.3,8.8,0.215,0.051,0.099,6.3,5.5,0.097,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,4.1,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.7,0.271,0.372,4.5,4.8
349,01/29/25 09:20:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,3.9,0.072,5.5,4.9,8.3,7.5,6.6,0.069,5.3,8.8,0.215,0.051,0.099,6.3,5.5,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,5.0,4.1,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,4.8
350,01/29/25 09:25:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.8,0.072,5.5,4.9,8.3,7.5,6.6,0.069,5.1,8.8,0.215,0.051,0.099,6.3,5.5,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,4.8,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,5.0
351,01/29/25 09:30:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,3.9,0.072,5.6,4.9,8.3,7.5,6.6,0.069,5.3,8.8,0.215,0.051,0.099,6.3,5.5,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,5.0
352,01/29/25 09:35:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.4,0.157,0.039,6.6,6.1,3.9,0.072,5.6,4.9,8.3,7.5,6.6,0.069,5.1,8.8,0.215,0.051,0.099,6.3,5.5,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.7,0.271,0.372,4.5,4.8
353,01/29/25 09:40:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.8,0.072,5.6,4.9,8.3,7.5,6.6,0.068,5.1,8.8,0.215,0.051,0.099,6.3,5.5,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.382,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.3,6.5,3.8,0.271,0.372,4.5,4.8
354,01/29/25 09:45:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.8,0.072,5.5,4.8,8.3,7.5,6.8,0.069,5.1,8.8,0.215,0.051,0.099,6.3,5.5,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,4.8
355,01/29/25 09:50:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.4,0.157,0.039,6.5,6.1,3.8,0.072,5.6,4.8,8.3,7.5,6.8,0.069,5.1,8.8,0.215,0.051,0.099,6.1,5.5,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,5.0
356,01/29/25 09:55:00,0.148,0.115,5.1,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.039,6.6,6.1,3.8,0.072,5.6,4.8,8.3,7.5,6.6,0.069,5.0,8.8,0.215,0.051,0.099,6.1,5.4,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.385,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.7,0.271,0.372,4.5,4.8
357,01/29/25 10:00:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.8,0.072,5.6,4.8,8.3,7.5,6.6,0.069,5.0,8.8,0.215,0.051,0.099,6.1,5.5,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.382,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,4.8
358,01/29/25 10:05:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.8,0.072,5.6,4.8,8.3,7.5,6.6,0.069,5.0,8.8,0.215,0.051,0.099,6.1,5.4,0.097,0.375,6.8,0.440,6.5,4.3,0.322,5.5,0.384,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.7,0.271,0.372,4.5,4.8
359,01/29/25 10:10:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.5,2.3,0.157,0.039,6.5,6.1,3.8,0.072,5.5,4.8,8.3,7.5,6.6,0.069,5.0,8.8,0.215,0.051,0.099,6.1,5.5,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.6,0.384,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,5.0
360,01/29/25 10:15:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.8,0.072,5.5,4.8,8.3,7.5,6.6,0.069,5.0,8.8,0.215,0.051,0.099,6.1,5.5,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.7,0.271,0.372,4.5,5.0
361,01/29/25 10:20:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.039,6.5,6.1,3.6,0.072,5.6,4.8,8.3,7.5,6.6,0.068,4.9,8.8,0.215,0.051,0.099,6.1,5.4,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.6,0.384,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.7,0.271,0.372,4.5,4.8
362,01/29/25 10:25:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.039,6.5,6.1,3.6,0.072,5.6,4.8,8.3,7.5,6.6,0.068,4.9,8.8,0.215,0.051,0.099,6.0,5.5,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.385,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,4.8
363,01/29/25 10:30:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.6,0.072,5.6,4.6,8.3,7.5,6.6,0.069,4.9,8.8,0.215,0.051,0.099,6.1,5.4,0.098,0.375,6.8,0.440,6.5,4.3,0.322,5.6,0.382,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.7,0.271,0.372,4.5,4.8
364,01/29/25 10:35:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,3.6,0.072,5.6,4.6,8.4,7.5,6.6,0.068,4.9,8.8,0.215,0.051,0.099,6.0,5.5,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.6,0.384,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,4.8
365,01/29/25 10:40:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.5,0.072,5.6,4.6,8.4,7.5,6.6,0.069,4.8,8.8,0.215,0.051,0.099,6.0,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.382,5.0,4.0,5.8,0.452,5.6,0.286,6.0,3.2,6.5,3.7,0.271,0.372,4.5,4.8
366,01/29/25 10:45:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,3.5,0.072,5.5,4.6,8.4,7.5,6.6,0.068,4.8,8.8,0.215,0.051,0.099,6.0,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,4.0,5.8,0.452,5.6,0.286,6.0,3.2,6.5,3.7,0.271,0.372,4.5,4.8
367,01/29/25 10:50:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.4,0.157,0.039,6.5,6.1,3.6,0.072,5.6,4.6,8.3,7.5,6.6,0.068,4.8,8.8,0.215,0.051,0.099,6.0,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.382,5.0,4.0,5.8,0.452,5.6,0.287,6.0,3.1,6.5,3.7,0.271,0.372,4.5,5.0
368,01/29/25 10:55:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.5,0.072,5.6,4.6,8.3,7.5,6.6,0.068,4.8,8.8,0.215,0.051,0.099,6.0,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.382,5.0,3.8,5.8,0.452,5.6,0.287,6.0,3.2,6.5,3.8,0.271,0.372,4.5,5.0
369,01/29/25 11:00:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.3,3.5,0.072,5.6,4.6,8.3,7.5,6.6,0.068,4.8,8.8,0.215,0.051,0.099,6.0,5.4,0.097,0.375,6.8,0.440,6.5,4.2,0.321,5.5,0.384,5.0,3.8,5.8,0.452,5.6,0.286,6.0,3.2,6.5,3.7,0.271,0.372,4.5,5.0
370,01/29/25 11:05:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.5,1.4,2.3,0.157,0.039,6.5,6.1,3.5,0.072,5.6,4.6,8.3,7.6,6.6,0.068,4.6,8.8,0.216,0.051,0.099,5.9,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.6,0.384,5.0,3.8,5.8,0.452,5.6,0.287,6.0,3.1,6.5,3.7,0.271,0.372,4.5,4.8
371,01/29/25 11:10:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.4,1.4,2.4,0.157,0.039,6.5,6.3,3.4,0.072,5.6,4.5,8.3,7.5,6.6,0.068,4.6,8.8,0.215,0.051,0.099,6.0,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,3.8,6.0,0.452,5.6,0.287,6.0,3.1,6.5,3.7,0.271,0.372,4.5,4.8
372,01/29/25 11:15:00,0.148,0.115,5.0,6.3,0.3,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.3,3.4,0.072,5.6,4.6,8.3,7.5,6.6,0.068,4.6,8.8,0.215,0.051,0.099,6.0,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.6,0.384,5.0,3.8,5.8,0.452,5.6,0.286,6.0,3.1,6.5,3.7,0.271,0.372,4.5,5.0
373,01/29/25 11:20:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.1,3.4,0.072,5.6,4.5,8.3,7.6,6.6,0.068,4.5,8.8,0.215,0.051,0.099,5.9,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,3.8,5.8,0.452,5.6,0.287,6.0,3.1,6.5,3.7,0.271,0.374,4.5,4.8
374,01/29/25 11:25:00,0.148,0.115,5.0,6.3,0.4,0.000,0.000,3.4,1.4,2.3,0.157,0.039,6.5,6.3,3.4,0.072,5.6,4.5,8.4,7.5,6.6,0.068,4.5,8.8,0.215,0.051,0.099,5.9,5.4,0.098,0.375,6.8,0.440,6.5,4.2,0.322,5.5,0.384,5.0,3.8,5.8,0.452,5.6,0.287,6.0,3.1,6.5,3.7,0.271,0.374,4.5,5.0
